FromEdgeID;ToEdgeID;RunTime
-39496182#0;30157290;1417
-39496182#0;469999032;1435
-39496182#0;30157292#1;1394
-39496182#0;-469999029;1493
-39496182#0;25369033#2;1144
-39496182#0;15926759;1093
-39496182#0;4594894#4;650
-39496182#0;57936173#3;699
-39496182#0;223737429;735
-39496182#0;-461331989#0;816
-39496182#0;28819804;853
-39496182#0;-MA068;1912
-39496182#0;23109073#1;1366
-39496182#0;52158843#1;1372
-39496182#0;-857983579;1007
-39496182#0;243102981;1070
-39496182#0;806903754;945
-39496182#0;385888165#4;1468
-39496182#0;-31002335#0;1857
-39496182#0;138515677#4;1799
-39496182#0;256245721;1623
-39496182#0;710761406;1264
-39496182#0;30143978#1;1343
-39496182#0;-858123638#0;2038
-39496182#0;4463221#1;1361
-39496182#0;451621867#1;1849
-39496182#0;-451621866;1896
-39496182#0;4392634#2;1634
-39496182#0;MA080;1914
-39496182#0;-450086133;1354
-39496182#0;32197350#0;1296
-39496182#0;139806486#2;1436
-39496182#0;-79701272#0;2051
-39496182#0;30709383;2109
-39496182#0;151043332#5;1552
-39496182#0;332306828#3;1104
-39496182#0;4442099#1;1269
-39496182#0;450189363;1614
MA047;E19.203;410
MA047;671403224#1;658
MA047;-140336718#0;1485
MA047;30276434#1;640
MA047;914393586;477
MA047;4517104;731
MA047;-25418282;720
MA047;718428117#1;983
MA047;207716520;1018
MA047;23044566;1342
MA047;4368690;784
MA047;451458155;511
MA047;375861848;546
MA047;-420483060#0;443
MA047;24041366;330
MA047;455953261#1;292
MA047;111251392;740
MA047;-333626093;518
MA047;4389557#1;718
MA047;42813669;941
MA047;24735700;451
MA047;456213456;559
MA047;231262268#0;452
MA047;27606891#2;316
MA047;-10947989;1247
MA047;98410013#0;1251
MA047;172282359;853
MA047;148288810#2;1340
MA047;76402289;644
MA047;461910870#2;1254
MA047;30157285;976
MA047;24160797;1220
MA047;4616321#2;635
MA047;-259536422;1698
MA047;-39496182#0;476
MA047;MA047;2
MA047;-669433184;505
MA047;4802807#2;421
MA047;39473294;474
MA047;41976565;415
MA047;-671403217;714
MA047;-165465028#0;697
MA047;4486596#2;783
MA047;24673480;835
MA047;30699893;835
MA047;-469999015;1309
MA047;469999020;978
MA047;120395207#1;1283
MA047;30157290;987
MA047;469999032;1005
MA047;30157292#1;964
MA047;-469999029;1063
MA047;25369033#2;713
MA047;15926759;663
MA047;4594894#4;412
MA047;57936173#3;425
MA047;223737429;452
MA047;-461331989#0;344
MA047;28819804;580
MA047;-MA068;1535
MA047;23109073#1;936
MA047;52158843#1;997
MA047;-857983579;577
MA047;243102981;797
MA047;806903754;515
MA047;385888165#4;1093
MA047;-31002335#0;1427
MA047;138515677#4;1369
MA047;256245721;1193
MA047;710761406;889
MA047;30143978#1;913
MA047;-858123638#0;1608
MA047;4463221#1;931
MA047;451621867#1;1419
MA047;-451621866;1466
MA047;4392634#2;1204
MA047;MA080;1537
MA047;-450086133;881
MA047;32197350#0;823
MA047;139806486#2;1006
MA047;-79701272#0;1621
MA047;30709383;1679
MA047;151043332#5;1122
MA047;332306828#3;674
MA047;4442099#1;839
MA047;450189363;1239
-669433184;E19.203;443
-669433184;671403224#1;691
-669433184;-140336718#0;1632
-669433184;30276434#1;673
-669433184;914393586;624
-669433184;4517104;861
-669433184;-25418282;849
-669433184;718428117#1;1130
-669433184;207716520;1165
-669433184;23044566;1490
-669433184;4368690;931
-669433184;451458155;168
-669433184;375861848;531
-669433184;-420483060#0;100
-669433184;24041366;360
-669433184;455953261#1;292
-669433184;111251392;722
-669433184;-333626093;665
-669433184;4389557#1;707
-669433184;42813669;619
-669433184;24735700;850
-669433184;456213456;479
-669433184;231262268#0;558
-669433184;27606891#2;383
-669433184;-10947989;904
-669433184;98410013#0;908
-669433184;172282359;1000
-669433184;148288810#2;1487
-669433184;76402289;677
-669433184;461910870#2;1401
-669433184;30157285;1123
-669433184;24160797;1367
-669433184;4616321#2;782
-669433184;-259536422;1845
-669433184;-39496182#0;595
-669433184;MA047;422
-669433184;-669433184;39
-669433184;4802807#2;117
-669433184;39473294;873
-669433184;41976565;332
-669433184;-671403217;696
-669433184;-165465028#0;679
-669433184;4486596#2;930
-669433184;24673480;982
-669433184;30699893;983
-669433184;-469999015;1435
-669433184;469999020;1125
-669433184;120395207#1;1431
-669433184;30157290;1135
-669433184;469999032;1152
-669433184;30157292#1;1111
-669433184;-469999029;1211
-669433184;25369033#2;861
-669433184;15926759;810
-669433184;4594894#4;257
-669433184;57936173#3;306
-669433184;223737429;851
-669433184;-461331989#0;742
-669433184;28819804;359
-669433184;-MA068;1510
-669433184;23109073#1;1083
-669433184;52158843#1;979
-669433184;-857983579;725
-669433184;243102981;577
-669433184;806903754;662
-669433184;385888165#4;1075
-669433184;-31002335#0;1534
-669433184;138515677#4;1477
-669433184;256245721;1340
-669433184;710761406;871
-669433184;30143978#1;1060
-669433184;-858123638#0;1755
-669433184;4463221#1;1079
-669433184;451621867#1;1566
-669433184;-451621866;1613
-669433184;4392634#2;1351
-669433184;MA080;1512
-669433184;-450086133;1138
-669433184;32197350#0;1080
-669433184;139806486#2;1153
-669433184;-79701272#0;1768
-669433184;30709383;1826
-669433184;151043332#5;1269
-669433184;332306828#3;821
-669433184;4442099#1;986
-669433184;450189363;1210
4802807#2;E19.203;564
4802807#2;671403224#1;812
4802807#2;-140336718#0;1729
4802807#2;30276434#1;794
4802807#2;914393586;721
4802807#2;4517104;975
4802807#2;-25418282;964
4802807#2;718428117#1;1226
4802807#2;207716520;1262
4802807#2;23044566;1586
4802807#2;4368690;1028
4802807#2;451458155;234
4802807#2;375861848;671
4802807#2;-420483060#0;215
4802807#2;24041366;481
4802807#2;455953261#1;349
4802807#2;111251392;861
4802807#2;-333626093;762
4802807#2;4389557#1;847
4802807#2;42813669;731
4802807#2;24735700;933
4802807#2;456213456;619
4802807#2;231262268#0;619
4802807#2;27606891#2;504
4802807#2;-10947989;1015
4802807#2;98410013#0;1020
4802807#2;172282359;1096
4802807#2;148288810#2;1584
4802807#2;76402289;798
4802807#2;461910870#2;1498
4802807#2;30157285;1220
4802807#2;24160797;1464
4802807#2;4616321#2;879
4802807#2;-259536422;1942
4802807#2;-39496182#0;656
4802807#2;MA047;506
4802807#2;-669433184;239
4802807#2;4802807#2;39
4802807#2;39473294;956
4802807#2;41976565;343
4802807#2;-671403217;836
4802807#2;-165465028#0;813
4802807#2;4486596#2;1027
4802807#2;24673480;1079
4802807#2;30699893;1079
4802807#2;-469999015;1553
4802807#2;469999020;1222
4802807#2;120395207#1;1527
4802807#2;30157290;1231
4802807#2;469999032;1249
4802807#2;30157292#1;1208
4802807#2;-469999029;1307
4802807#2;25369033#2;957
4802807#2;15926759;907
4802807#2;4594894#4;397
4802807#2;57936173#3;446
4802807#2;223737429;934
4802807#2;-461331989#0;826
4802807#2;28819804;471
4802807#2;-MA068;1622
4802807#2;23109073#1;1180
4802807#2;52158843#1;1118
4802807#2;-857983579;821
4802807#2;243102981;688
4802807#2;806903754;759
4802807#2;385888165#4;1215
4802807#2;-31002335#0;1671
4802807#2;138515677#4;1613
4802807#2;256245721;1437
4802807#2;710761406;1010
4802807#2;30143978#1;1157
4802807#2;-858123638#0;1852
4802807#2;4463221#1;1175
4802807#2;451621867#1;1663
4802807#2;-451621866;1710
4802807#2;4392634#2;1448
4802807#2;MA080;1624
4802807#2;-450086133;1235
4802807#2;32197350#0;1177
4802807#2;139806486#2;1250
4802807#2;-79701272#0;1865
4802807#2;30709383;1923
4802807#2;151043332#5;1365
4802807#2;332306828#3;918
4802807#2;4442099#1;1083
4802807#2;450189363;1322
39473294;E19.203;878
39473294;671403224#1;1127
39473294;-140336718#0;1953
39473294;30276434#1;1108
39473294;914393586;945
39473294;4517104;1200
39473294;-25418282;1188
39473294;718428117#1;1451
39473294;207716520;1487
39473294;23044566;1811
39473294;4368690;1252
39473294;451458155;979
39473294;375861848;1014
39473294;-420483060#0;911
39473294;24041366;799
39473294;455953261#1;761
39473294;111251392;1208
39473294;-333626093;986
39473294;4389557#1;1186
39473294;42813669;1410
39473294;24735700;359
39473294;456213456;1028
39473294;231262268#0;920
39473294;27606891#2;785
39473294;-10947989;1715
39473294;98410013#0;1719
39473294;172282359;1321
39473294;148288810#2;1808
39473294;76402289;1112
39473294;461910870#2;1723
39473294;30157285;1444
39473294;24160797;1688
39473294;4616321#2;1104
39473294;-259536422;2167
39473294;-39496182#0;944
39473294;MA047;492
39473294;-669433184;974
39473294;4802807#2;889
39473294;39473294;34
39473294;41976565;884
39473294;-671403217;1183
39473294;-165465028#0;1166
39473294;4486596#2;1252
39473294;24673480;1303
39473294;30699893;1304
39473294;-469999015;1778
39473294;469999020;1447
39473294;120395207#1;1752
39473294;30157290;1456
39473294;469999032;1473
39473294;30157292#1;1432
39473294;-469999029;1532
39473294;25369033#2;1182
39473294;15926759;1131
39473294;4594894#4;880
39473294;57936173#3;893
39473294;223737429;373
39473294;-461331989#0;170
39473294;28819804;1049
39473294;-MA068;2003
39473294;23109073#1;1404
39473294;52158843#1;1465
39473294;-857983579;1046
39473294;243102981;1266
39473294;806903754;983
39473294;385888165#4;1562
39473294;-31002335#0;1896
39473294;138515677#4;1838
39473294;256245721;1661
39473294;710761406;1357
39473294;30143978#1;1381
39473294;-858123638#0;2077
39473294;4463221#1;1400
39473294;451621867#1;1887
39473294;-451621866;1934
39473294;4392634#2;1673
39473294;MA080;2005
39473294;-450086133;1350
39473294;32197350#0;1292
39473294;139806486#2;1474
39473294;-79701272#0;2089
39473294;30709383;2147
39473294;151043332#5;1590
39473294;332306828#3;1142
39473294;4442099#1;1307
39473294;450189363;1707
41976565;E19.203;616
41976565;671403224#1;864
41976565;-140336718#0;1780
41976565;30276434#1;846
41976565;914393586;772
41976565;4517104;1026
41976565;-25418282;1015
41976565;718428117#1;1277
41976565;207716520;1313
41976565;23044566;1637
41976565;4368690;1079
41976565;451458155;259
41976565;375861848;701
41976565;-420483060#0;326
41976565;24041366;533
41976565;455953261#1;235
41976565;111251392;891
41976565;-333626093;813
41976565;4389557#1;876
41976565;42813669;530
41976565;24735700;850
41976565;456213456;646
41976565;231262268#0;536
41976565;27606891#2;556
41976565;-10947989;971
41976565;98410013#0;975
41976565;172282359;1147
41976565;148288810#2;1635
41976565;76402289;850
41976565;461910870#2;1549
41976565;30157285;1271
41976565;24160797;1515
41976565;4616321#2;930
41976565;-259536422;1993
41976565;-39496182#0;573
41976565;MA047;423
41976565;-669433184;349
41976565;4802807#2;337
41976565;39473294;873
41976565;41976565;4
41976565;-671403217;866
41976565;-165465028#0;838
41976565;4486596#2;1078
41976565;24673480;1130
41976565;30699893;1130
41976565;-469999015;1604
41976565;469999020;1273
41976565;120395207#1;1578
41976565;30157290;1282
41976565;469999032;1300
41976565;30157292#1;1259
41976565;-469999029;1358
41976565;25369033#2;1008
41976565;15926759;958
41976565;4594894#4;456
41976565;57936173#3;505
41976565;223737429;851
41976565;-461331989#0;743
41976565;28819804;497
41976565;-MA068;1647
41976565;23109073#1;1231
41976565;52158843#1;1148
41976565;-857983579;872
41976565;243102981;714
41976565;806903754;810
41976565;385888165#4;1244
41976565;-31002335#0;1703
41976565;138515677#4;1646
41976565;256245721;1488
41976565;710761406;1040
41976565;30143978#1;1208
41976565;-858123638#0;1903
41976565;4463221#1;1226
41976565;451621867#1;1714
41976565;-451621866;1761
41976565;4392634#2;1499
41976565;MA080;1650
41976565;-450086133;1258
41976565;32197350#0;1200
41976565;139806486#2;1301
41976565;-79701272#0;1916
41976565;30709383;1974
41976565;151043332#5;1416
41976565;332306828#3;969
41976565;4442099#1;1134
41976565;450189363;1347
-671403217;E19.203;391
-671403217;671403224#1;184
-671403217;-140336718#0;1314
-671403217;30276434#1;191
-671403217;914393586;612
-671403217;4517104;353
-671403217;-25418282;341
-671403217;718428117#1;834
-671403217;207716520;869
-671403217;23044566;1171
-671403217;4368690;485
-671403217;451458155;648
-671403217;375861848;219
-671403217;-420483060#0;712
-671403217;24041366;418
-671403217;455953261#1;761
-671403217;111251392;67
-671403217;-333626093;653
-671403217;4389557#1;84
-671403217;42813669;932
-671403217;24735700;1135
-671403217;456213456;272
-671403217;231262268#0;1027
-671403217;27606891#2;414
-671403217;-10947989;1034
-671403217;98410013#0;1039
-671403217;172282359;746
-671403217;148288810#2;1056
-671403217;76402289;186
-671403217;461910870#2;825
-671403217;30157285;670
-671403217;24160797;937
-671403217;4616321#2;492
-671403217;-259536422;1607
-671403217;-39496182#0;1064
-671403217;MA047;708
-671403217;-669433184;816
-671403217;4802807#2;690
-671403217;39473294;1159
-671403217;41976565;836
-671403217;-671403217;10
-671403217;-165465028#0;75
-671403217;4486596#2;634
-671403217;24673480;682
-671403217;30699893;612
-671403217;-469999015;819
-671403217;469999020;673
-671403217;120395207#1;835
-671403217;30157290;657
-671403217;469999032;856
-671403217;30157292#1;658
-671403217;-469999029;915
-671403217;25369033#2;480
-671403217;15926759;587
-671403217;4594894#4;477
-671403217;57936173#3;417
-671403217;223737429;1137
-671403217;-461331989#0;1028
-671403217;28819804;423
-671403217;-MA068;902
-671403217;23109073#1;757
-671403217;52158843#1;362
-671403217;-857983579;435
-671403217;243102981;439
-671403217;806903754;436
-671403217;385888165#4;458
-671403217;-31002335#0;917
-671403217;138515677#4;860
-671403217;256245721;1021
-671403217;710761406;238
-671403217;30143978#1;599
-671403217;-858123638#0;1160
-671403217;4463221#1;592
-671403217;451621867#1;1015
-671403217;-451621866;1030
-671403217;4392634#2;1089
-671403217;MA080;905
-671403217;-450086133;973
-671403217;32197350#0;915
-671403217;139806486#2;857
-671403217;-79701272#0;1172
-671403217;30709383;1230
-671403217;151043332#5;743
-671403217;332306828#3;614
-671403217;4442099#1;485
-671403217;450189363;604
-165465028#0;E19.203;407
-165465028#0;671403224#1;238
-165465028#0;-140336718#0;1367
-165465028#0;30276434#1;245
-165465028#0;914393586;664
-165465028#0;4517104;407
-165465028#0;-25418282;395
-165465028#0;718428117#1;888
-165465028#0;207716520;923
-165465028#0;23044566;1225
-165465028#0;4368690;539
-165465028#0;451458155;664
-165465028#0;375861848;235
-165465028#0;-420483060#0;728
-165465028#0;24041366;434
-165465028#0;455953261#1;777
-165465028#0;111251392;121
-165465028#0;-333626093;706
-165465028#0;4389557#1;137
-165465028#0;42813669;927
-165465028#0;24735700;1151
-165465028#0;456213456;288
-165465028#0;231262268#0;1043
-165465028#0;27606891#2;430
-165465028#0;-10947989;1023
-165465028#0;98410013#0;1028
-165465028#0;172282359;800
-165465028#0;148288810#2;1110
-165465028#0;76402289;240
-165465028#0;461910870#2;840
-165465028#0;30157285;724
-165465028#0;24160797;991
-165465028#0;4616321#2;546
-165465028#0;-259536422;1661
-165465028#0;-39496182#0;1080
-165465028#0;MA047;724
-165465028#0;-669433184;832
-165465028#0;4802807#2;706
-165465028#0;39473294;1174
-165465028#0;41976565;852
-165465028#0;-671403217;96
-165465028#0;-165465028#0;6
-165465028#0;4486596#2;688
-165465028#0;24673480;736
-165465028#0;30699893;666
-165465028#0;-469999015;835
-165465028#0;469999020;727
-165465028#0;120395207#1;851
-165465028#0;30157290;711
-165465028#0;469999032;910
-165465028#0;30157292#1;712
-165465028#0;-469999029;969
-165465028#0;25369033#2;534
-165465028#0;15926759;641
-165465028#0;4594894#4;493
-165465028#0;57936173#3;433
-165465028#0;223737429;1152
-165465028#0;-461331989#0;1044
-165465028#0;28819804;439
-165465028#0;-MA068;905
-165465028#0;23109073#1;811
-165465028#0;52158843#1;378
-165465028#0;-857983579;489
-165465028#0;243102981;428
-165465028#0;806903754;490
-165465028#0;385888165#4;474
-165465028#0;-31002335#0;933
-165465028#0;138515677#4;876
-165465028#0;256245721;1075
-165465028#0;710761406;270
-165465028#0;30143978#1;653
-165465028#0;-858123638#0;1175
-165465028#0;4463221#1;646
-165465028#0;451621867#1;1031
-165465028#0;-451621866;1045
-165465028#0;4392634#2;1143
-165465028#0;MA080;907
-165465028#0;-450086133;1027
-165465028#0;32197350#0;969
-165465028#0;139806486#2;911
-165465028#0;-79701272#0;1188
-165465028#0;30709383;1246
-165465028#0;151043332#5;797
-165465028#0;332306828#3;668
-165465028#0;4442099#1;539
-165465028#0;450189363;607
4486596#2;E19.203;750
4486596#2;671403224#1;596
4486596#2;-140336718#0;762
4486596#2;30276434#1;524
4486596#2;914393586;596
4486596#2;4517104;389
4486596#2;-25418282;389
4486596#2;718428117#1;270
4486596#2;207716520;306
4486596#2;23044566;620
4486596#2;4368690;214
4486596#2;451458155;1049
4486596#2;375861848;733
4486596#2;-420483060#0;980
4486596#2;24041366;687
4486596#2;455953261#1;981
4486596#2;111251392;632
4486596#2;-333626093;637
4486596#2;4389557#1;588
4486596#2;42813669;1431
4486596#2;24735700;1251
4486596#2;456213456;746
4486596#2;231262268#0;1209
4486596#2;27606891#2;656
4486596#2;-10947989;1620
4486596#2;98410013#0;1625
4486596#2;172282359;233
4486596#2;148288810#2;590
4486596#2;76402289;541
4486596#2;461910870#2;550
4486596#2;30157285;272
4486596#2;24160797;470
4486596#2;4616321#2;268
4486596#2;-259536422;1277
4486596#2;-39496182#0;1233
4486596#2;MA047;824
4486596#2;-669433184;1056
4486596#2;4802807#2;958
4486596#2;39473294;1274
4486596#2;41976565;1103
4486596#2;-671403217;655
4486596#2;-165465028#0;683
4486596#2;4486596#2;5
4486596#2;24673480;72
4486596#2;30699893;156
4486596#2;-469999015;713
4486596#2;469999020;274
4486596#2;120395207#1;670
4486596#2;30157290;283
4486596#2;469999032;292
4486596#2;30157292#1;260
4486596#2;-469999029;351
4486596#2;25369033#2;293
4486596#2;15926759;442
4486596#2;4594894#4;805
4486596#2;57936173#3;807
4486596#2;223737429;1252
4486596#2;-461331989#0;1144
4486596#2;28819804;897
4486596#2;-MA068;939
4486596#2;23109073#1;175
4486596#2;52158843#1;602
4486596#2;-857983579;543
