TRIP_ID;ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP;START_STOP_NAME;END_STOP_NAME;START_STOP_COORDINATES;END_STOP_COORDINATES
6744;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;79620.0;83400.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6745;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;80820.0;84600.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6746;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;82020.0;85800.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6747;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;83220.0;87000.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6748;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;84420.0;88200.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6749;X11_12422;12422_0;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;muellerstrasse;85620.0;89400.0;U Krumme Lanke (Berlin);S Schöneweide/Sterndamm (Berlin);13.240433,52.442571;13.508907,52.453985
6750;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;14700.0;18720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6751;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;15720.0;19740.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6752;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;15900.0;19920.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6753;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;17100.0;21120.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6754;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;18300.0;22320.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6755;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;19500.0;23520.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6756;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;20760.0;24780.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6757;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;22020.0;26040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6758;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;23220.0;27240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6759;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;24420.0;28440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6760;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;25200.0;29220.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6761;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;25620.0;29640.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6762;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;26400.0;30420.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6763;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;26820.0;30840.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6764;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;27600.0;31620.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6765;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;28020.0;32040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6766;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;28800.0;32820.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6767;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;29220.0;33240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6768;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;30000.0;34020.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6769;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;30420.0;34440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6770;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;31200.0;35220.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6771;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;31620.0;35640.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6772;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;32820.0;36840.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6773;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;34020.0;38040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6774;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;35220.0;39240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6775;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;36420.0;40440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6776;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;37620.0;41640.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6777;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;38820.0;42840.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6778;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;40020.0;44040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6779;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;41220.0;45240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6780;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;42420.0;46440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6781;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;43620.0;47640.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6782;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;44820.0;48840.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6783;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;46020.0;50040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6784;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;47220.0;51240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6785;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;48420.0;52440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6786;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;49200.0;53220.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6787;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;49560.0;53580.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6788;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;50400.0;54420.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6789;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;50700.0;54720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6790;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;51600.0;55620.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6791;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;51900.0;55920.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6792;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;52800.0;56820.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6793;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;53160.0;57180.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6794;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;54000.0;58020.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6795;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;54300.0;58320.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6796;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;55200.0;59220.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6797;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;55500.0;59520.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6798;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;56400.0;60420.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6799;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;56700.0;60720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6800;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;57600.0;61620.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6801;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;57900.0;61920.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6802;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;58800.0;62820.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6803;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;59100.0;63120.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6804;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;60000.0;64020.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6805;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;60300.0;64320.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6806;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;61200.0;65220.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6807;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;61500.0;65520.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6808;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;62400.0;66420.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6809;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;62700.0;66720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6810;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;63960.0;67980.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6811;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;65220.0;69240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6812;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;66420.0;70440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6813;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;67620.0;71640.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6814;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;68820.0;72840.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6815;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;70020.0;74040.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6816;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;71220.0;75240.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6817;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;72420.0;76440.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6818;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;73500.0;77520.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6819;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;74700.0;78720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6820;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;75900.0;79920.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6821;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;77100.0;81120.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6822;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;78300.0;82320.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6823;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;79500.0;83520.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6824;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;80700.0;84720.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6825;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;83880.0;87900.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6826;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;85080.0;89100.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6827;X11_12434;agg_10258_1_10221_30_10312_0_10312_1_12434_0_12422_35_10315_28_10882_1;agg_12434_34_12434_35;muellerstrasse;86280.0;90300.0;S Schöneweide/Sterndamm (Berlin);U Krumme Lanke (Berlin);13.508907,52.453985;13.236547,52.440196
6828;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;16620.0;19380.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6829;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;17820.0;20580.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6830;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;19020.0;21780.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6831;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;20220.0;22980.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6832;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;20940.0;23700.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6833;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;21420.0;24180.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6834;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;21840.0;24600.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6835;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;22320.0;25080.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6836;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;22800.0;25560.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6837;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;23280.0;26040.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6838;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;23760.0;26520.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6839;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;24240.0;27000.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6840;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;24720.0;27480.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6841;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;25200.0;27960.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6842;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;25680.0;28440.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6843;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;26160.0;28920.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
6844;X33_12472;agg_11090_0_10036_0_12472_0;agg_12472_23_9836_31_9897_34_11923_50_11973_33_12043_1_9852_20;muellerstrasse;26640.0;29400.0;Berlin, Galenstr.;Wilhelmsruher Damm (Berlin);13.193939,52.535667;13.364784,52.597124
