start_time,end_time,price_eur_per_mwh,zone,price_eur_per_kwh,hour_of_day,date,weekday
2023-12-07 14:00:00,2023-12-07 15:00:00,138.08,Denmark 1,0.13808,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,138.02,Denmark 1,0.13802,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,133.87,Denmark 1,0.13387000000000002,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,128.59,Denmark 1,0.12859,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,120.35,Denmark 1,0.12035,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,104.14,Denmark 1,0.10414,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,100.36,Denmark 1,0.10036,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,97.0,Denmark 1,0.097,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,96.42,Denmark 1,0.09642,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Denmark 1,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Denmark 1,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Denmark 1,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Denmark 1,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Denmark 1,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Denmark 1,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Denmark 1,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,99.69,Denmark 1,0.09969,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,107.29,Denmark 1,0.10729000000000001,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,112.65,Denmark 1,0.11265,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,118.52,Denmark 1,0.11852,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,118.75,Denmark 1,0.11875,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,118.02,Denmark 1,0.11802,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,116.66,Denmark 1,0.11666,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,111.78,Denmark 1,0.11178,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,112.87,Denmark 1,0.11287,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,115.75,Denmark 1,0.11575,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,113.35,Denmark 1,0.11334999999999999,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,117.63,Denmark 1,0.11763,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,Denmark 1,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,105.4,Denmark 1,0.10540000000000001,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,104.35,Denmark 1,0.10435,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,Denmark 1,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,101.39,Denmark 1,0.10139,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,90.58,Denmark 1,0.09058,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,97.31,Denmark 2,0.09731000000000001,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,94.85,Denmark 2,0.09484999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,93.66,Denmark 2,0.09366,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,93.2,Denmark 2,0.0932,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,92.82,Denmark 2,0.09282,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,95.33,Denmark 2,0.09533,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,106.94,Denmark 2,0.10694,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,137.15,Denmark 2,0.13715,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,171.99,Denmark 2,0.17199,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,171.52,Denmark 2,0.17152,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,154.48,Denmark 2,0.15447999999999998,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,149.88,Denmark 2,0.14987999999999999,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,149.69,Denmark 2,0.14969,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,144.5,Denmark 2,0.1445,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,143.96,Denmark 2,0.14396,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,147.53,Denmark 2,0.14753,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Denmark 2,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Denmark 2,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Denmark 2,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Denmark 2,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Denmark 2,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Denmark 2,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Denmark 2,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Denmark 2,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Denmark 2,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Denmark 2,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Denmark 2,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Denmark 2,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Denmark 2,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Denmark 2,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,116.58,Denmark 2,0.11658,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,131.22,Denmark 2,0.13122,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Denmark 2,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Denmark 2,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,134.36,Denmark 2,0.13436,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,138.17,Denmark 2,0.13817,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,137.99,Denmark 2,0.13799,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,138.35,Denmark 2,0.13835,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,138.08,Denmark 2,0.13808,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,138.02,Denmark 2,0.13802,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,133.87,Denmark 2,0.13387000000000002,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,128.59,Denmark 2,0.12859,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,120.35,Denmark 2,0.12035,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,104.14,Denmark 2,0.10414,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,100.36,Denmark 2,0.10036,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,97.0,Denmark 2,0.097,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,96.42,Denmark 2,0.09642,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Denmark 2,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Denmark 2,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Denmark 2,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Denmark 2,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Denmark 2,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Denmark 2,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Denmark 2,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,99.69,Denmark 2,0.09969,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,107.29,Denmark 2,0.10729000000000001,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,112.65,Denmark 2,0.11265,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,118.52,Denmark 2,0.11852,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,118.75,Denmark 2,0.11875,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,118.02,Denmark 2,0.11802,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,116.66,Denmark 2,0.11666,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,111.78,Denmark 2,0.11178,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,112.87,Denmark 2,0.11287,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,115.75,Denmark 2,0.11575,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,113.35,Denmark 2,0.11334999999999999,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,117.63,Denmark 2,0.11763,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,115.75,Denmark 2,0.11575,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,103.03,Denmark 2,0.10303,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,94.9,Denmark 2,0.09490000000000001,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,82.44,Denmark 2,0.08244,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,73.22,Denmark 2,0.07322,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,70.71,Denmark 2,0.07071,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,France,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,France,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,France,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,France,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,France,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,France,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,107.03,France,0.10703,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.61,France,0.13361,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,France,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,France,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,France,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,France,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,137.17,France,0.13717,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,131.37,France,0.13137000000000001,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,137.25,France,0.13725,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,France,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,France,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,France,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,France,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,France,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,France,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,France,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,France,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,France,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,France,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,France,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,France,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,France,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,France,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,France,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,110.05,France,0.11005,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,130.13,France,0.13013,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,France,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,France,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,125.5,France,0.1255,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,109.7,France,0.1097,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,104.88,France,0.10488,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,98.4,France,0.0984,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,94.34,France,0.09434000000000001,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,89.13,France,0.08913,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,85.0,France,0.085,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,108.91,France,0.10890999999999999,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,121.44,France,0.12143999999999999,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,105.43,France,0.10543000000000001,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,100.75,France,0.10075,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,97.0,France,0.097,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,96.42,France,0.09642,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,France,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,France,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,France,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,France,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,France,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,France,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,France,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,100.4,France,0.1004,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,108.4,France,0.10840000000000001,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,113.4,France,0.1134,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,118.91,France,0.11891,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,118.92,France,0.11892,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,118.3,France,0.1183,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,117.04,France,0.11704,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,112.29,France,0.11229,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,113.28,France,0.11328,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,98.16,France,0.09816,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,101.9,France,0.1019,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,115.1,France,0.1151,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,France,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,106.32,France,0.10632,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,104.9,France,0.10490000000000001,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,France,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,98.85,France,0.09885,22,2023-12-08,Friday
2023-12-08 23:00:00,2023-12-09 00:00:00,90.58,France,0.09058,23,2023-12-08,Friday
2023-12-06 00:00:00,2023-12-06 01:00:00,94.97,Germany/Luxembourg,0.09497,0,2023-12-06,Wednesday
2023-12-06 01:00:00,2023-12-06 02:00:00,93.1,Germany/Luxembourg,0.09309999999999999,1,2023-12-06,Wednesday
2023-12-06 02:00:00,2023-12-06 03:00:00,92.57,Germany/Luxembourg,0.09257,2,2023-12-06,Wednesday
2023-12-06 03:00:00,2023-12-06 04:00:00,90.96,Germany/Luxembourg,0.09096,3,2023-12-06,Wednesday
2023-12-06 04:00:00,2023-12-06 05:00:00,90.59,Germany/Luxembourg,0.09059,4,2023-12-06,Wednesday
2023-12-06 05:00:00,2023-12-06 06:00:00,93.89,Germany/Luxembourg,0.09389,5,2023-12-06,Wednesday
2023-12-06 06:00:00,2023-12-06 07:00:00,106.94,Germany/Luxembourg,0.10694,6,2023-12-06,Wednesday
2023-12-06 07:00:00,2023-12-06 08:00:00,133.86,Germany/Luxembourg,0.13386,7,2023-12-06,Wednesday
2023-12-06 08:00:00,2023-12-06 09:00:00,167.0,Germany/Luxembourg,0.167,8,2023-12-06,Wednesday
2023-12-06 09:00:00,2023-12-06 10:00:00,166.54,Germany/Luxembourg,0.16654,9,2023-12-06,Wednesday
2023-12-06 10:00:00,2023-12-06 11:00:00,150.0,Germany/Luxembourg,0.15,10,2023-12-06,Wednesday
2023-12-06 11:00:00,2023-12-06 12:00:00,146.29,Germany/Luxembourg,0.14629,11,2023-12-06,Wednesday
2023-12-06 12:00:00,2023-12-06 13:00:00,146.1,Germany/Luxembourg,0.1461,12,2023-12-06,Wednesday
2023-12-06 13:00:00,2023-12-06 14:00:00,141.03,Germany/Luxembourg,0.14103,13,2023-12-06,Wednesday
2023-12-06 14:00:00,2023-12-06 15:00:00,140.5,Germany/Luxembourg,0.1405,14,2023-12-06,Wednesday
2023-12-06 15:00:00,2023-12-06 16:00:00,143.99,Germany/Luxembourg,0.14399,15,2023-12-06,Wednesday
2023-12-06 16:00:00,2023-12-06 17:00:00,164.0,Germany/Luxembourg,0.164,16,2023-12-06,Wednesday
2023-12-06 17:00:00,2023-12-06 18:00:00,178.07,Germany/Luxembourg,0.17807,17,2023-12-06,Wednesday
2023-12-06 18:00:00,2023-12-06 19:00:00,165.28,Germany/Luxembourg,0.16528,18,2023-12-06,Wednesday
2023-12-06 19:00:00,2023-12-06 20:00:00,149.93,Germany/Luxembourg,0.14993,19,2023-12-06,Wednesday
2023-12-06 20:00:00,2023-12-06 21:00:00,129.91,Germany/Luxembourg,0.12991,20,2023-12-06,Wednesday
2023-12-06 21:00:00,2023-12-06 22:00:00,115.68,Germany/Luxembourg,0.11568,21,2023-12-06,Wednesday
2023-12-06 22:00:00,2023-12-06 23:00:00,107.33,Germany/Luxembourg,0.10733,22,2023-12-06,Wednesday
2023-12-06 23:00:00,2023-12-07 00:00:00,100.44,Germany/Luxembourg,0.10044,23,2023-12-06,Wednesday
2023-12-07 00:00:00,2023-12-07 01:00:00,99.2,Germany/Luxembourg,0.0992,0,2023-12-07,Thursday
2023-12-07 01:00:00,2023-12-07 02:00:00,97.85,Germany/Luxembourg,0.09784999999999999,1,2023-12-07,Thursday
2023-12-07 02:00:00,2023-12-07 03:00:00,96.86,Germany/Luxembourg,0.09686,2,2023-12-07,Thursday
2023-12-07 03:00:00,2023-12-07 04:00:00,91.81,Germany/Luxembourg,0.09181,3,2023-12-07,Thursday
2023-12-07 04:00:00,2023-12-07 05:00:00,89.92,Germany/Luxembourg,0.08992,4,2023-12-07,Thursday
2023-12-07 05:00:00,2023-12-07 06:00:00,94.53,Germany/Luxembourg,0.09453,5,2023-12-07,Thursday
2023-12-07 06:00:00,2023-12-07 07:00:00,116.58,Germany/Luxembourg,0.11658,6,2023-12-07,Thursday
2023-12-07 07:00:00,2023-12-07 08:00:00,131.22,Germany/Luxembourg,0.13122,7,2023-12-07,Thursday
2023-12-07 08:00:00,2023-12-07 09:00:00,150.0,Germany/Luxembourg,0.15,8,2023-12-07,Thursday
2023-12-07 09:00:00,2023-12-07 10:00:00,137.7,Germany/Luxembourg,0.1377,9,2023-12-07,Thursday
2023-12-07 10:00:00,2023-12-07 11:00:00,134.36,Germany/Luxembourg,0.13436,10,2023-12-07,Thursday
2023-12-07 11:00:00,2023-12-07 12:00:00,138.17,Germany/Luxembourg,0.13817,11,2023-12-07,Thursday
2023-12-07 12:00:00,2023-12-07 13:00:00,137.99,Germany/Luxembourg,0.13799,12,2023-12-07,Thursday
2023-12-07 13:00:00,2023-12-07 14:00:00,138.35,Germany/Luxembourg,0.13835,13,2023-12-07,Thursday
2023-12-07 14:00:00,2023-12-07 15:00:00,138.08,Germany/Luxembourg,0.13808,14,2023-12-07,Thursday
2023-12-07 15:00:00,2023-12-07 16:00:00,138.02,Germany/Luxembourg,0.13802,15,2023-12-07,Thursday
2023-12-07 16:00:00,2023-12-07 17:00:00,133.87,Germany/Luxembourg,0.13387000000000002,16,2023-12-07,Thursday
2023-12-07 17:00:00,2023-12-07 18:00:00,128.59,Germany/Luxembourg,0.12859,17,2023-12-07,Thursday
2023-12-07 18:00:00,2023-12-07 19:00:00,120.35,Germany/Luxembourg,0.12035,18,2023-12-07,Thursday
2023-12-07 19:00:00,2023-12-07 20:00:00,104.14,Germany/Luxembourg,0.10414,19,2023-12-07,Thursday
2023-12-07 20:00:00,2023-12-07 21:00:00,100.36,Germany/Luxembourg,0.10036,20,2023-12-07,Thursday
2023-12-07 21:00:00,2023-12-07 22:00:00,97.0,Germany/Luxembourg,0.097,21,2023-12-07,Thursday
2023-12-07 22:00:00,2023-12-07 23:00:00,96.42,Germany/Luxembourg,0.09642,22,2023-12-07,Thursday
2023-12-07 23:00:00,2023-12-08 00:00:00,87.08,Germany/Luxembourg,0.08708,23,2023-12-07,Thursday
2023-12-08 00:00:00,2023-12-08 01:00:00,87.09,Germany/Luxembourg,0.08709,0,2023-12-08,Friday
2023-12-08 01:00:00,2023-12-08 02:00:00,83.26,Germany/Luxembourg,0.08326,1,2023-12-08,Friday
2023-12-08 02:00:00,2023-12-08 03:00:00,81.43,Germany/Luxembourg,0.08143,2,2023-12-08,Friday
2023-12-08 03:00:00,2023-12-08 04:00:00,79.52,Germany/Luxembourg,0.07952,3,2023-12-08,Friday
2023-12-08 04:00:00,2023-12-08 05:00:00,80.0,Germany/Luxembourg,0.08,4,2023-12-08,Friday
2023-12-08 05:00:00,2023-12-08 06:00:00,87.04,Germany/Luxembourg,0.08704,5,2023-12-08,Friday
2023-12-08 06:00:00,2023-12-08 07:00:00,99.69,Germany/Luxembourg,0.09969,6,2023-12-08,Friday
2023-12-08 07:00:00,2023-12-08 08:00:00,107.29,Germany/Luxembourg,0.10729000000000001,7,2023-12-08,Friday
2023-12-08 08:00:00,2023-12-08 09:00:00,112.65,Germany/Luxembourg,0.11265,8,2023-12-08,Friday
2023-12-08 09:00:00,2023-12-08 10:00:00,118.52,Germany/Luxembourg,0.11852,9,2023-12-08,Friday
2023-12-08 10:00:00,2023-12-08 11:00:00,118.75,Germany/Luxembourg,0.11875,10,2023-12-08,Friday
2023-12-08 11:00:00,2023-12-08 12:00:00,118.02,Germany/Luxembourg,0.11802,11,2023-12-08,Friday
2023-12-08 12:00:00,2023-12-08 13:00:00,116.66,Germany/Luxembourg,0.11666,12,2023-12-08,Friday
2023-12-08 13:00:00,2023-12-08 14:00:00,111.78,Germany/Luxembourg,0.11178,13,2023-12-08,Friday
2023-12-08 14:00:00,2023-12-08 15:00:00,113.11,Germany/Luxembourg,0.11311,14,2023-12-08,Friday
2023-12-08 15:00:00,2023-12-08 16:00:00,118.33,Germany/Luxembourg,0.11833,15,2023-12-08,Friday
2023-12-08 16:00:00,2023-12-08 17:00:00,114.98,Germany/Luxembourg,0.11498,16,2023-12-08,Friday
2023-12-08 17:00:00,2023-12-08 18:00:00,117.99,Germany/Luxembourg,0.11799,17,2023-12-08,Friday
2023-12-08 18:00:00,2023-12-08 19:00:00,118.6,Germany/Luxembourg,0.1186,18,2023-12-08,Friday
2023-12-08 19:00:00,2023-12-08 20:00:00,105.56,Germany/Luxembourg,0.10556,19,2023-12-08,Friday
2023-12-08 20:00:00,2023-12-08 21:00:00,104.62,Germany/Luxembourg,0.10462,20,2023-12-08,Friday
2023-12-08 21:00:00,2023-12-08 22:00:00,101.12,Germany/Luxembourg,0.10112,21,2023-12-08,Friday
2023-12-08 22:00:00,2023-12-08 23:00:00,101.72,Germany/Luxembourg,0.10172,22,2023-12-08,Friday
